TransactionKey,Transaction Date,Customer Code,Product Key,Number Of Units
81844,20-Aug-2019,Z100336,2,1
82105,20-Aug-2019,Z100406,11,2
82447,20-Aug-2019,Z100665,14,4
82736,20-Aug-2019,Z100192,1,3
83356,20-Aug-2019,Z100188,2,3
84333,20-Aug-2019,Z100699,15,3
86149,20-Aug-2019,Z100840,8,5
86197,20-Aug-2019,Z100940,10,2
86505,20-Aug-2019,Z100464,9,1
86776,20-Aug-2019,Z100542,4,10
87255,20-Aug-2019,Z100808,1,4
87772,20-Aug-2019,Z100562,8,4
89262,20-Aug-2019,Z100495,9,1
89353,20-Aug-2019,Z100106,10,5
89681,20-Aug-2019,Z100551,8,10
89753,20-Aug-2019,Z100871,2,5
89764,20-Aug-2019,Z100228,9,4
90112,20-Aug-2019,Z100488,6,1
91359,20-Aug-2019,Z100708,13,1
91424,20-Aug-2019,Z100175,10,1
91689,20-Aug-2019,Z100957,8,10
91772,20-Aug-2019,Z100917,3,4
93396,20-Aug-2019,Z100885,13,5
93508,20-Aug-2019,Z100736,10,3
93511,20-Aug-2019,Z100968,12,4
93741,20-Aug-2019,Z100499,9,1
94737,20-Aug-2019,Z100424,5,1
95166,20-Aug-2019,Z100482,5,1
97494,20-Aug-2019,Z100553,3,10
98899,20-Aug-2019,Z100310,6,2
759,21-Aug-2019,Z100508,15,3
1806,21-Aug-2019,Z100982,12,4
2822,21-Aug-2019,Z100991,10,3
9883,21-Aug-2019,Z100348,8,5
9973,21-Aug-2019,Z100754,3,1
10057,21-Aug-2019,Z100907,3,3
12680,21-Aug-2019,Z100293,15,2
13181,21-Aug-2019,Z100104,10,1
14410,21-Aug-2019,Z100905,15,5
15371,21-Aug-2019,Z100959,12,2
15379,21-Aug-2019,Z100379,9,2
15422,21-Aug-2019,Z100756,7,1
16597,21-Aug-2019,Z100695,6,1
20762,21-Aug-2019,Z100740,9,2
22138,21-Aug-2019,Z100699,6,1
23458,21-Aug-2019,Z100475,2,1
24126,21-Aug-2019,Z100158,1,1
27383,21-Aug-2019,Z100761,11,5
28946,21-Aug-2019,Z100699,10,3
29135,21-Aug-2019,Z100175,4,1
29468,21-Aug-2019,Z100769,5,1
29746,21-Aug-2019,Z100493,13,1
29880,21-Aug-2019,Z100470,1,1
30015,21-Aug-2019,Z100145,10,1
30622,21-Aug-2019,Z100633,9,3
31715,21-Aug-2019,Z100662,11,3
32329,21-Aug-2019,Z100443,9,1
32563,21-Aug-2019,Z100801,8,5
33134,21-Aug-2019,Z100084,13,10
33683,21-Aug-2019,Z100935,8,10
38498,21-Aug-2019,Z100379,7,3
38613,21-Aug-2019,Z100842,9,1
39541,21-Aug-2019,Z100560,9,5
40189,21-Aug-2019,Z100482,3,2
40846,21-Aug-2019,Z100569,12,10
40891,21-Aug-2019,Z100678,13,1
41337,21-Aug-2019,Z100391,10,1
41886,21-Aug-2019,Z100747,3,10
42813,21-Aug-2019,Z100780,7,1
48253,21-Aug-2019,Z100608,5,10
50012,21-Aug-2019,Z100606,10,1
50584,21-Aug-2019,Z100172,11,1
53117,21-Aug-2019,Z100268,2,3
54897,21-Aug-2019,Z100139,5,10
56480,21-Aug-2019,Z100632,13,5
57036,21-Aug-2019,Z100954,1,2
58061,21-Aug-2019,Z100403,9,2
58821,21-Aug-2019,Z100364,1,4
60235,21-Aug-2019,Z100657,3,2
60868,21-Aug-2019,Z100982,11,4
62101,21-Aug-2019,Z100653,3,10
62314,21-Aug-2019,Z100694,13,3
63138,21-Aug-2019,Z100524,2,1
63756,21-Aug-2019,Z101000,11,2
63830,21-Aug-2019,Z100012,13,1
66467,21-Aug-2019,Z100555,7,5
69590,21-Aug-2019,Z100986,9,1
70108,21-Aug-2019,Z100683,9,5
71818,21-Aug-2019,Z100761,13,3
73863,21-Aug-2019,Z100641,7,2
74702,21-Aug-2019,Z100990,3,5
74953,21-Aug-2019,Z100103,9,1
76773,21-Aug-2019,Z100135,2,2
77288,21-Aug-2019,Z100244,2,4
79148,21-Aug-2019,Z100422,9,2
79197,21-Aug-2019,Z100658,11,3
80522,21-Aug-2019,Z100199,12,2
80526,21-Aug-2019,Z100352,7,1
83349,21-Aug-2019,Z100257,10,10
86007,21-Aug-2019,Z100262,13,10
87264,21-Aug-2019,Z100418,2,1
88447,21-Aug-2019,Z100867,1,1
88853,21-Aug-2019,Z100875,9,4
90399,21-Aug-2019,Z100096,14,2
92238,21-Aug-2019,Z100103,9,2
92317,21-Aug-2019,Z100777,9,1
93149,21-Aug-2019,Z100798,7,1
93835,21-Aug-2019,Z100711,10,5
93916,21-Aug-2019,Z100470,2,4
94320,21-Aug-2019,Z100010,9,2
97520,21-Aug-2019,Z100206,8,4
97711,21-Aug-2019,Z100282,6,1
98290,21-Aug-2019,Z100520,5,1
98687,21-Aug-2019,Z100470,7,2
99268,21-Aug-2019,Z100809,10,1
3392,22-Aug-2019,Z100012,10,4
3572,22-Aug-2019,Z100882,5,1
4168,22-Aug-2019,Z100187,2,10
4990,22-Aug-2019,Z100208,3,2
5358,22-Aug-2019,Z100097,8,1
6049,22-Aug-2019,Z100972,10,5
6714,22-Aug-2019,Z100504,13,1
7011,22-Aug-2019,Z100023,7,5
9630,22-Aug-2019,Z100280,8,2
9764,22-Aug-2019,Z100778,6,4
11166,22-Aug-2019,Z100823,9,5
11376,22-Aug-2019,Z100817,5,2
11660,22-Aug-2019,Z100410,10,10
12305,22-Aug-2019,Z100814,13,2
14879,22-Aug-2019,Z100468,10,5
16387,22-Aug-2019,Z100009,13,1
16395,22-Aug-2019,Z100940,9,1
17082,22-Aug-2019,Z100403,13,1
18481,22-Aug-2019,Z100761,6,1
19800,22-Aug-2019,Z100008,3,1
21585,22-Aug-2019,Z100918,1,2
21626,22-Aug-2019,Z100284,10,1
21855,22-Aug-2019,Z100387,13,1
24263,22-Aug-2019,Z100901,13,1
24922,22-Aug-2019,Z100465,3,3
25198,22-Aug-2019,Z100317,13,1
25342,22-Aug-2019,Z100344,3,1
25403,22-Aug-2019,Z100150,5,3
25553,22-Aug-2019,Z100171,9,1
27451,22-Aug-2019,Z100131,11,4
27513,22-Aug-2019,Z100717,9,3
27542,22-Aug-2019,Z100331,14,5
28201,22-Aug-2019,Z100034,13,4
28783,22-Aug-2019,Z100312,8,1
32719,22-Aug-2019,Z100753,9,4
32752,22-Aug-2019,Z100840,7,1
32874,22-Aug-2019,Z100453,2,1
32909,22-Aug-2019,Z100447,1,5
32925,22-Aug-2019,Z100154,7,1
32946,22-Aug-2019,Z100063,11,1
35227,22-Aug-2019,Z100201,5,2
35333,22-Aug-2019,Z100854,2,3
36349,22-Aug-2019,Z100623,10,1
37251,22-Aug-2019,Z100358,10,1
40049,22-Aug-2019,Z100733,4,5
40921,22-Aug-2019,Z100375,3,5
41457,22-Aug-2019,Z100052,7,2
42073,22-Aug-2019,Z100636,10,1
43089,22-Aug-2019,Z100005,13,1
43519,22-Aug-2019,Z100273,3,10
47209,22-Aug-2019,Z100268,9,4
47641,22-Aug-2019,Z100572,10,1
48190,22-Aug-2019,Z100822,9,4
49331,22-Aug-2019,Z100013,3,4
49510,22-Aug-2019,Z100134,8,1
49825,22-Aug-2019,Z100425,5,1
50569,22-Aug-2019,Z100111,3,2
50612,22-Aug-2019,Z100181,5,4
51321,22-Aug-2019,Z100929,2,4
51595,22-Aug-2019,Z100012,9,4
52132,22-Aug-2019,Z100588,11,2
52961,22-Aug-2019,Z100807,3,2
53005,22-Aug-2019,Z100679,9,1
54742,22-Aug-2019,Z100810,13,4
54971,22-Aug-2019,Z100405,7,1
54981,22-Aug-2019,Z100378,9,5
55893,22-Aug-2019,Z100423,3,2
57203,22-Aug-2019,Z100407,5,5
57691,22-Aug-2019,Z100442,9,5
58192,22-Aug-2019,Z100040,15,4
59111,22-Aug-2019,Z100166,8,1
59388,22-Aug-2019,Z100462,9,2
60603,22-Aug-2019,Z100326,1,2
63338,22-Aug-2019,Z100363,10,4
65206,22-Aug-2019,Z100720,2,2
67665,22-Aug-2019,Z100324,3,4
68784,22-Aug-2019,Z100880,1,1
70223,22-Aug-2019,Z100604,13,4
70329,22-Aug-2019,Z100646,7,1
71074,22-Aug-2019,Z100154,3,3
73719,22-Aug-2019,Z100613,8,1
74871,22-Aug-2019,Z100450,1,1
74977,22-Aug-2019,Z100344,1,3
75996,22-Aug-2019,Z100485,3,1
76781,22-Aug-2019,Z100238,1,4
76934,22-Aug-2019,Z100741,7,5
77750,22-Aug-2019,Z100388,15,1
77761,22-Aug-2019,Z100751,7,1
78363,22-Aug-2019,Z100448,3,1
78983,22-Aug-2019,Z100681,12,3
79394,22-Aug-2019,Z100674,1,1
79422,22-Aug-2019,Z100323,5,1
81514,22-Aug-2019,Z100017,11,10
82626,22-Aug-2019,Z100322,5,4
82948,22-Aug-2019,Z100821,8,10
84267,22-Aug-2019,Z100482,13,1
88571,22-Aug-2019,Z100835,9,1
88833,22-Aug-2019,Z100767,3,10
89632,22-Aug-2019,Z100448,15,4
90344,22-Aug-2019,Z100105,14,10
91026,22-Aug-2019,Z100395,11,5
92976,22-Aug-2019,Z100214,5,5
94605,22-Aug-2019,Z100906,1,5
95234,22-Aug-2019,Z100421,5,2
96737,22-Aug-2019,Z100680,3,2
97198,22-Aug-2019,Z100580,5,2
99024,22-Aug-2019,Z100223,9,2
99484,22-Aug-2019,Z100857,14,1
99669,22-Aug-2019,Z100507,8,1
177,23-Aug-2019,Z100942,3,4
1309,23-Aug-2019,Z100220,9,5
2618,23-Aug-2019,Z100425,11,5
3502,23-Aug-2019,Z100885,14,4
3668,23-Aug-2019,Z100509,3,2
4489,23-Aug-2019,Z100613,9,4
6258,23-Aug-2019,Z100309,8,1
6412,23-Aug-2019,Z100850,1,3
6877,23-Aug-2019,Z100395,11,5
6995,23-Aug-2019,Z100181,2,2
8185,23-Aug-2019,Z100705,5,2
11455,23-Aug-2019,Z100415,8,3
11478,23-Aug-2019,Z100695,10,1
11528,23-Aug-2019,Z100261,8,4
14672,23-Aug-2019,Z100201,2,1
15489,23-Aug-2019,Z100810,2,2
15745,23-Aug-2019,Z100960,5,1
19169,23-Aug-2019,Z100789,11,10
20697,23-Aug-2019,Z100031,10,1
20999,23-Aug-2019,Z100574,10,4
21245,23-Aug-2019,Z100896,1,2
22163,23-Aug-2019,Z100561,16,1
27069,23-Aug-2019,Z100981,9,10
27413,23-Aug-2019,Z100061,5,1
27481,23-Aug-2019,Z100933,1,4
29184,23-Aug-2019,Z100078,11,1
31226,23-Aug-2019,Z100933,9,10
31451,23-Aug-2019,Z100794,10,4
32144,23-Aug-2019,Z100579,8,10
32273,23-Aug-2019,Z100196,8,5
33645,23-Aug-2019,Z100931,10,1
34812,23-Aug-2019,Z100298,3,5
35539,23-Aug-2019,Z100509,9,4
36004,23-Aug-2019,Z100949,11,5
38173,23-Aug-2019,Z100443,2,1
42559,23-Aug-2019,Z100613,13,5
42708,23-Aug-2019,Z100513,11,1
43001,23-Aug-2019,Z100252,13,5
44187,23-Aug-2019,Z100612,9,5
44688,23-Aug-2019,Z100229,8,2
47421,23-Aug-2019,Z100264,13,1
47619,23-Aug-2019,Z100470,3,1
47952,23-Aug-2019,Z100627,6,5
48122,23-Aug-2019,Z100642,7,4
48174,23-Aug-2019,Z100645,10,4
48858,23-Aug-2019,Z100011,9,10
49605,23-Aug-2019,Z100801,10,5
53044,23-Aug-2019,Z100006,3,3
59103,23-Aug-2019,Z100358,2,4
59861,23-Aug-2019,Z100788,11,1
60392,23-Aug-2019,Z100964,6,1
61689,23-Aug-2019,Z100661,14,10
62737,23-Aug-2019,Z100911,10,1
63685,23-Aug-2019,Z100963,2,5
65101,23-Aug-2019,Z100287,15,1
67185,23-Aug-2019,Z100448,11,3
67817,23-Aug-2019,Z100142,10,4
68117,23-Aug-2019,Z100901,3,1
68351,23-Aug-2019,Z100427,9,2
70416,23-Aug-2019,Z100261,11,3
70847,23-Aug-2019,Z100871,3,10
71000,23-Aug-2019,Z100273,14,5
73919,23-Aug-2019,Z100817,14,1
74333,23-Aug-2019,Z100721,3,1
75195,23-Aug-2019,Z100548,14,1
75652,23-Aug-2019,Z100544,5,1
75945,23-Aug-2019,Z100420,2,4
75972,23-Aug-2019,Z100671,3,2
76950,23-Aug-2019,Z100225,10,1
77047,23-Aug-2019,Z100094,15,5
78082,23-Aug-2019,Z100902,3,3
80329,23-Aug-2019,Z100199,9,1
82080,23-Aug-2019,Z100819,13,10
82472,23-Aug-2019,Z100280,10,1
82988,23-Aug-2019,Z100570,7,5
84303,23-Aug-2019,Z100725,10,1
84630,23-Aug-2019,Z100448,8,3
86056,23-Aug-2019,Z100259,9,1
86289,23-Aug-2019,Z100059,9,1
88807,23-Aug-2019,Z100181,3,4
88971,23-Aug-2019,Z100321,10,1
89727,23-Aug-2019,Z100555,7,1
91455,23-Aug-2019,Z100401,7,1
91665,23-Aug-2019,Z100653,15,10
92074,23-Aug-2019,Z100387,13,1
92361,23-Aug-2019,Z100724,12,1
93693,23-Aug-2019,Z100360,9,3
94061,23-Aug-2019,Z100235,1,2
94911,23-Aug-2019,Z100787,8,2
95377,23-Aug-2019,Z100975,13,1
96385,23-Aug-2019,Z100760,13,4
97719,23-Aug-2019,Z100407,11,1
99439,23-Aug-2019,Z100005,8,4
82,24-Aug-2019,Z100940,9,1
1331,24-Aug-2019,Z100921,7,3
2320,24-Aug-2019,Z100003,10,1
4034,24-Aug-2019,Z100430,7,2
4553,24-Aug-2019,Z100382,13,4
5015,24-Aug-2019,Z100142,2,2
5913,24-Aug-2019,Z100750,11,1
7329,24-Aug-2019,Z100443,8,2
7569,24-Aug-2019,Z100353,11,5
9086,24-Aug-2019,Z100971,4,5
12555,24-Aug-2019,Z100211,2,5
12931,24-Aug-2019,Z100842,10,3
15392,24-Aug-2019,Z100448,13,1
15415,24-Aug-2019,Z100020,10,3
16128,24-Aug-2019,Z100261,9,1
16136,24-Aug-2019,Z100464,7,1
16374,24-Aug-2019,Z100391,3,5
16510,24-Aug-2019,Z100996,11,4
18274,24-Aug-2019,Z100038,3,1
19080,24-Aug-2019,Z100195,12,1
20171,24-Aug-2019,Z100721,10,5
20272,24-Aug-2019,Z100002,2,4
21320,24-Aug-2019,Z100889,5,2
21560,24-Aug-2019,Z100491,9,3
22262,24-Aug-2019,Z100512,13,5
22635,24-Aug-2019,Z100328,13,1
23287,24-Aug-2019,Z100470,7,1
26199,24-Aug-2019,Z100558,4,1
30175,24-Aug-2019,Z100829,9,1
30717,24-Aug-2019,Z100889,1,1
30803,24-Aug-2019,Z100745,16,1
32520,24-Aug-2019,Z100677,3,1
32970,24-Aug-2019,Z100270,10,2
34898,24-Aug-2019,Z100829,9,10
35456,24-Aug-2019,Z100617,8,3
36363,24-Aug-2019,Z100025,9,1
38289,24-Aug-2019,Z100345,8,1
39566,24-Aug-2019,Z100167,11,5
40722,24-Aug-2019,Z100130,14,1
40926,24-Aug-2019,Z100899,5,4
41228,24-Aug-2019,Z100905,9,1
41359,24-Aug-2019,Z100306,12,3
42321,24-Aug-2019,Z100615,1,1
42369,24-Aug-2019,Z100341,9,2
43176,24-Aug-2019,Z100230,7,10
43511,24-Aug-2019,Z100760,16,2
43755,24-Aug-2019,Z100291,10,4
47518,24-Aug-2019,Z100741,7,5
50270,24-Aug-2019,Z100956,16,2
54725,24-Aug-2019,Z100240,6,5
54731,24-Aug-2019,Z100129,9,2
54998,24-Aug-2019,Z100310,10,1
56182,24-Aug-2019,Z100861,8,3
56774,24-Aug-2019,Z100719,13,2
57538,24-Aug-2019,Z100515,9,4
57562,24-Aug-2019,Z100496,11,1
57921,24-Aug-2019,Z100553,2,2
58475,24-Aug-2019,Z100372,10,5
60295,24-Aug-2019,Z100518,10,1
60358,24-Aug-2019,Z100043,8,4
60556,24-Aug-2019,Z100233,6,2
61287,24-Aug-2019,Z100996,10,4
63881,24-Aug-2019,Z100533,3,1
64052,24-Aug-2019,Z100485,8,4
64882,24-Aug-2019,Z100243,5,4
68424,24-Aug-2019,Z100819,3,4
69860,24-Aug-2019,Z100871,10,2
71080,24-Aug-2019,Z100728,15,4
71769,24-Aug-2019,Z100830,8,2
72519,24-Aug-2019,Z100208,9,5
72688,24-Aug-2019,Z100761,10,4
73261,24-Aug-2019,Z100338,3,3
74216,24-Aug-2019,Z100166,7,1
75719,24-Aug-2019,Z100774,8,5
77719,24-Aug-2019,Z100218,5,4
78061,24-Aug-2019,Z100650,1,1
78544,24-Aug-2019,Z100538,7,2
78889,24-Aug-2019,Z100126,14,3
79328,24-Aug-2019,Z100999,1,10
79977,24-Aug-2019,Z100871,3,1
80630,24-Aug-2019,Z100524,2,2
83454,24-Aug-2019,Z100993,4,1
84141,24-Aug-2019,Z100886,13,2
85185,24-Aug-2019,Z100783,3,2
85632,24-Aug-2019,Z100083,2,4
86436,24-Aug-2019,Z100868,10,5
86890,24-Aug-2019,Z100702,10,1
87549,24-Aug-2019,Z100285,9,2
88049,24-Aug-2019,Z100345,11,4
89369,24-Aug-2019,Z100415,11,1
99118,24-Aug-2019,Z100671,11,1
233,25-Aug-2019,Z100444,2,1
533,25-Aug-2019,Z100793,9,3
1569,25-Aug-2019,Z100170,8,2
1860,25-Aug-2019,Z100974,9,2
3712,25-Aug-2019,Z100558,10,4
5467,25-Aug-2019,Z100884,3,1
6779,25-Aug-2019,Z100065,13,2
7240,25-Aug-2019,Z100157,7,2
7322,25-Aug-2019,Z100967,4,3
8604,25-Aug-2019,Z100482,7,1
11186,25-Aug-2019,Z100474,9,3
11953,25-Aug-2019,Z100324,7,1
15080,25-Aug-2019,Z100998,10,3
17163,25-Aug-2019,Z100457,2,1
20208,25-Aug-2019,Z100327,5,4
20501,25-Aug-2019,Z100284,3,1
20992,25-Aug-2019,Z100400,13,3
21958,25-Aug-2019,Z100476,5,4
22325,25-Aug-2019,Z100400,10,5
22428,25-Aug-2019,Z100109,8,4
22576,25-Aug-2019,Z100912,13,1
23339,25-Aug-2019,Z100216,6,4
24068,25-Aug-2019,Z100641,3,10
24403,25-Aug-2019,Z100070,12,1
24972,25-Aug-2019,Z100819,14,5
25018,25-Aug-2019,Z100190,9,10
25190,25-Aug-2019,Z100592,9,5
25199,25-Aug-2019,Z100886,13,2
25459,25-Aug-2019,Z100791,3,4
25503,25-Aug-2019,Z100962,7,1
27974,25-Aug-2019,Z100629,2,1
28389,25-Aug-2019,Z100366,8,5
29351,25-Aug-2019,Z100724,5,2
29375,25-Aug-2019,Z100084,9,3
31028,25-Aug-2019,Z100048,11,4
31446,25-Aug-2019,Z100976,6,1
31630,25-Aug-2019,Z100959,2,4
33069,25-Aug-2019,Z100183,7,1
33736,25-Aug-2019,Z100793,9,1
34091,25-Aug-2019,Z100129,5,10
35062,25-Aug-2019,Z100731,8,4
35374,25-Aug-2019,Z100151,7,5
37621,25-Aug-2019,Z100515,14,2
38823,25-Aug-2019,Z100370,10,10
40943,25-Aug-2019,Z100491,7,2
41958,25-Aug-2019,Z100272,9,5
42004,25-Aug-2019,Z100769,8,5
42484,25-Aug-2019,Z100747,4,1
42765,25-Aug-2019,Z100454,3,4
43477,25-Aug-2019,Z100674,3,2
44870,25-Aug-2019,Z100523,11,4
45602,25-Aug-2019,Z100381,3,1
47846,25-Aug-2019,Z100097,2,1
47870,25-Aug-2019,Z100727,3,4
48735,25-Aug-2019,Z100135,3,5
49267,25-Aug-2019,Z100378,3,5
50375,25-Aug-2019,Z100944,8,5
51337,25-Aug-2019,Z100450,14,5
51909,25-Aug-2019,Z100208,3,1
55592,25-Aug-2019,Z100577,3,4
56900,25-Aug-2019,Z100512,9,5
60390,25-Aug-2019,Z100646,13,1
61461,25-Aug-2019,Z100227,4,1
63126,25-Aug-2019,Z100767,6,1
63427,25-Aug-2019,Z100799,7,4
64165,25-Aug-2019,Z100842,15,3
64289,25-Aug-2019,Z100257,8,4
64853,25-Aug-2019,Z100938,14,4
65064,25-Aug-2019,Z100724,13,1
66608,25-Aug-2019,Z100545,7,1
66719,25-Aug-2019,Z100994,13,1
68073,25-Aug-2019,Z100295,11,4
68342,25-Aug-2019,Z100555,8,5
68959,25-Aug-2019,Z100237,7,5
69479,25-Aug-2019,Z100230,6,1
69784,25-Aug-2019,Z100107,8,2
70684,25-Aug-2019,Z100620,3,2
72674,25-Aug-2019,Z100014,8,4
74657,25-Aug-2019,Z100535,10,2
75610,25-Aug-2019,Z100790,5,2
78096,25-Aug-2019,Z100591,1,4
78834,25-Aug-2019,Z100040,8,4
81878,25-Aug-2019,Z100497,10,3
81934,25-Aug-2019,Z100185,7,2
82862,25-Aug-2019,Z100545,15,2
83560,25-Aug-2019,Z100213,1,5
84799,25-Aug-2019,Z100543,10,3
84988,25-Aug-2019,Z100052,10,1
86820,25-Aug-2019,Z100762,5,2
87819,25-Aug-2019,Z100217,1,2
89183,25-Aug-2019,Z100554,5,5
89585,25-Aug-2019,Z100925,11,2
92019,25-Aug-2019,Z100864,11,2
92242,25-Aug-2019,Z100007,11,3
92876,25-Aug-2019,Z100642,8,3
94036,25-Aug-2019,Z100623,7,5
94366,25-Aug-2019,Z100548,4,2
94800,25-Aug-2019,Z100919,10,3
95342,25-Aug-2019,Z100820,7,1
97994,25-Aug-2019,Z100396,7,3
98891,25-Aug-2019,Z100453,1,1
99653,25-Aug-2019,Z100949,3,1
563,26-Aug-2019,Z100483,6,2
1088,26-Aug-2019,Z100042,6,2
4508,26-Aug-2019,Z100349,8,1
5187,26-Aug-2019,Z100137,13,4
5333,26-Aug-2019,Z100789,1,2
6722,26-Aug-2019,Z100546,13,1
7927,26-Aug-2019,Z100800,3,2
8365,26-Aug-2019,Z100178,5,1
9217,26-Aug-2019,Z100448,3,1
10278,26-Aug-2019,Z100623,10,5
11267,26-Aug-2019,Z100172,10,1
11974,26-Aug-2019,Z100491,10,1
12324,26-Aug-2019,Z100226,13,2
14833,26-Aug-2019,Z100695,9,1
17266,26-Aug-2019,Z100955,13,3
19326,26-Aug-2019,Z100642,1,1
22016,26-Aug-2019,Z100504,16,1
22501,26-Aug-2019,Z100340,13,3
22512,26-Aug-2019,Z100998,10,3
23428,26-Aug-2019,Z100100,7,4
23650,26-Aug-2019,Z100728,6,1
23877,26-Aug-2019,Z100251,12,10
24329,26-Aug-2019,Z100286,8,4
26135,26-Aug-2019,Z100845,10,2
28303,26-Aug-2019,Z100413,6,5
29231,26-Aug-2019,Z100559,10,4
30272,26-Aug-2019,Z100711,9,2
30443,26-Aug-2019,Z100738,13,1
32553,26-Aug-2019,Z100760,2,1
34201,26-Aug-2019,Z100890,13,5
34638,26-Aug-2019,Z100600,1,2
34710,26-Aug-2019,Z100710,3,5
36608,26-Aug-2019,Z100208,8,5
38280,26-Aug-2019,Z100753,11,2
40717,26-Aug-2019,Z100340,9,2
41447,26-Aug-2019,Z100319,13,5
44789,26-Aug-2019,Z100233,10,3
46514,26-Aug-2019,Z100392,9,2
46750,26-Aug-2019,Z100238,15,5
47372,26-Aug-2019,Z100296,5,5
48096,26-Aug-2019,Z100035,10,4
48329,26-Aug-2019,Z100227,2,3
50594,26-Aug-2019,Z100511,11,2
50595,26-Aug-2019,Z100519,7,1
51686,26-Aug-2019,Z100156,11,5
52639,26-Aug-2019,Z100567,10,2
54296,26-Aug-2019,Z100338,1,3
54802,26-Aug-2019,Z100457,11,1
55476,26-Aug-2019,Z100031,12,1
55723,26-Aug-2019,Z100053,9,1
56866,26-Aug-2019,Z100232,9,1
60631,26-Aug-2019,Z100829,2,2
61106,26-Aug-2019,Z100078,8,1
64368,26-Aug-2019,Z100474,8,5
64807,26-Aug-2019,Z100401,10,2
65242,26-Aug-2019,Z100169,7,1
67904,26-Aug-2019,Z100756,13,1
68040,26-Aug-2019,Z100063,7,3
68802,26-Aug-2019,Z100856,6,1
69318,26-Aug-2019,Z100928,9,1
69494,26-Aug-2019,Z100814,13,1
72518,26-Aug-2019,Z100563,13,5
72789,26-Aug-2019,Z100380,13,4
73484,26-Aug-2019,Z100989,9,1
74218,26-Aug-2019,Z100063,8,4
74689,26-Aug-2019,Z100094,10,1
76084,26-Aug-2019,Z100817,10,2
78269,26-Aug-2019,Z100861,9,5
78725,26-Aug-2019,Z100793,1,5
79304,26-Aug-2019,Z100186,13,5
79308,26-Aug-2019,Z100628,9,2
79523,26-Aug-2019,Z100597,10,2
80058,26-Aug-2019,Z100676,1,1
81408,26-Aug-2019,Z100084,13,1
81484,26-Aug-2019,Z100989,3,5
81704,26-Aug-2019,Z100758,4,5
83870,26-Aug-2019,Z100569,9,1
84588,26-Aug-2019,Z100226,8,1
86042,26-Aug-2019,Z100942,9,4
86868,26-Aug-2019,Z100912,10,3
89306,26-Aug-2019,Z100241,13,4
90750,26-Aug-2019,Z100983,5,3
93002,26-Aug-2019,Z100405,16,4
94160,26-Aug-2019,Z100408,13,2
94748,26-Aug-2019,Z100398,10,5
95511,26-Aug-2019,Z100034,3,1
95540,26-Aug-2019,Z100313,10,2
96096,26-Aug-2019,Z100495,1,5
2299,27-Aug-2019,Z100542,9,5
2851,27-Aug-2019,Z100955,13,2
4171,27-Aug-2019,Z100231,8,1
4726,27-Aug-2019,Z100935,1,10
5027,27-Aug-2019,Z100071,2,2
6823,27-Aug-2019,Z100796,10,1
7417,27-Aug-2019,Z100154,4,4
8621,27-Aug-2019,Z100243,9,1
9101,27-Aug-2019,Z100890,14,5
9221,27-Aug-2019,Z100028,3,3
10114,27-Aug-2019,Z100951,9,2
11197,27-Aug-2019,Z100518,3,1
13346,27-Aug-2019,Z100087,10,3
13696,27-Aug-2019,Z100294,5,1
15204,27-Aug-2019,Z100087,10,1
16477,27-Aug-2019,Z100095,7,2
17133,27-Aug-2019,Z100792,6,2
20790,27-Aug-2019,Z100308,11,1
21959,27-Aug-2019,Z100622,7,2
24053,27-Aug-2019,Z100624,9,5
26251,27-Aug-2019,Z100902,1,4
27815,27-Aug-2019,Z100778,1,2
28059,27-Aug-2019,Z100878,8,4
28871,27-Aug-2019,Z100419,11,1
29544,27-Aug-2019,Z100021,14,1
30205,27-Aug-2019,Z100289,6,1
30229,27-Aug-2019,Z100122,7,4
30986,27-Aug-2019,Z100224,13,1
31772,27-Aug-2019,Z100899,11,3
31782,27-Aug-2019,Z100769,5,2
31964,27-Aug-2019,Z100912,13,2
32592,27-Aug-2019,Z100783,1,5
37567,27-Aug-2019,Z100815,8,3
37779,27-Aug-2019,Z100960,5,3
38583,27-Aug-2019,Z100384,1,1
40644,27-Aug-2019,Z100175,9,2
40982,27-Aug-2019,Z100005,12,4
41811,27-Aug-2019,Z100582,3,1
43645,27-Aug-2019,Z100215,10,5
45807,27-Aug-2019,Z100337,14,4
46808,27-Aug-2019,Z100998,10,1
47120,27-Aug-2019,Z100411,1,5
48186,27-Aug-2019,Z100649,8,2
48826,27-Aug-2019,Z100266,3,5
51744,27-Aug-2019,Z100758,6,1
52646,27-Aug-2019,Z100569,10,5
53622,27-Aug-2019,Z100980,9,1
54907,27-Aug-2019,Z100360,3,5
55061,27-Aug-2019,Z100770,11,1
55536,27-Aug-2019,Z100080,7,1
55626,27-Aug-2019,Z100017,8,1
57499,27-Aug-2019,Z100637,3,1
58064,27-Aug-2019,Z100730,2,1
58696,27-Aug-2019,Z100569,7,2
59512,27-Aug-2019,Z100660,9,1
62878,27-Aug-2019,Z100604,3,1
63121,27-Aug-2019,Z100221,6,2
63390,27-Aug-2019,Z100289,1,3
65470,27-Aug-2019,Z100097,8,4
65810,27-Aug-2019,Z100885,10,1
65831,27-Aug-2019,Z100943,3,1
66179,27-Aug-2019,Z100709,3,3
66242,27-Aug-2019,Z100547,8,1
66288,27-Aug-2019,Z100848,16,5
66599,27-Aug-2019,Z100190,10,1
67707,27-Aug-2019,Z100934,1,1
67833,27-Aug-2019,Z100892,9,1
