Order ID,Order Date,Ship Date,Ship Mode
CA-2017-105410,2017-03-19 00:00:00,2017-03-22 00:00:00,First Class
CA-2017-105445,2017-02-20 00:00:00,2017-02-25 00:00:00,Second Class
CA-2017-105480,2017-12-20 00:00:00,2017-12-26 00:00:00,Standard Class
CA-2017-105487,2017-10-08 00:00:00,2017-10-14 00:00:00,Standard Class
CA-2017-105543,2017-11-24 00:00:00,2017-11-24 00:00:00,Same Day
CA-2017-105620,2017-12-25 00:00:00,2017-12-28 00:00:00,First Class
CA-2017-105669,2017-09-17 00:00:00,2017-09-22 00:00:00,Second Class
CA-2017-105809,2017-02-20 00:00:00,2017-02-23 00:00:00,First Class
CA-2017-105823,2017-06-22 00:00:00,2017-06-26 00:00:00,Standard Class
CA-2017-105851,2017-03-13 00:00:00,2017-03-20 00:00:00,Standard Class
CA-2017-105886,2017-12-18 00:00:00,2017-12-23 00:00:00,Standard Class
CA-2017-105914,2017-10-02 00:00:00,2017-10-08 00:00:00,Standard Class
CA-2017-105921,2017-08-14 00:00:00,2017-08-21 00:00:00,Standard Class
CA-2017-105991,2017-05-05 00:00:00,2017-05-06 00:00:00,First Class
CA-2017-106033,2017-10-15 00:00:00,2017-10-18 00:00:00,Second Class
CA-2017-106047,2017-07-12 00:00:00,2017-07-18 00:00:00,Standard Class
CA-2017-106068,2017-10-23 00:00:00,2017-10-28 00:00:00,Standard Class
CA-2017-106103,2017-06-10 00:00:00,2017-06-15 00:00:00,Standard Class
CA-2017-106180,2017-09-18 00:00:00,2017-09-23 00:00:00,Standard Class
CA-2017-106355,2017-04-02 00:00:00,2017-04-05 00:00:00,First Class
CA-2017-106432,2017-10-19 00:00:00,2017-10-24 00:00:00,Standard Class
CA-2017-106537,2017-08-12 00:00:00,2017-08-17 00:00:00,Standard Class
CA-2017-106691,2017-11-06 00:00:00,2017-11-12 00:00:00,Standard Class
CA-2017-106747,2017-07-03 00:00:00,2017-07-04 00:00:00,First Class
CA-2017-106782,2017-12-21 00:00:00,2017-12-27 00:00:00,Standard Class
CA-2017-106824,2017-07-07 00:00:00,2017-07-11 00:00:00,Standard Class
CA-2017-106831,2017-06-01 00:00:00,2017-06-03 00:00:00,First Class
CA-2017-106852,2017-06-20 00:00:00,2017-06-27 00:00:00,Standard Class
CA-2017-106859,2017-03-13 00:00:00,2017-03-18 00:00:00,Second Class
CA-2017-106943,2017-11-14 00:00:00,2017-11-19 00:00:00,Standard Class
CA-2017-106964,2017-12-17 00:00:00,2017-12-20 00:00:00,First Class
CA-2017-107125,2017-11-27 00:00:00,2017-12-02 00:00:00,Standard Class
CA-2017-107132,2017-06-26 00:00:00,2017-06-30 00:00:00,Standard Class
CA-2017-107167,2017-06-10 00:00:00,2017-06-14 00:00:00,Standard Class
CA-2017-107174,2017-11-06 00:00:00,2017-11-13 00:00:00,Standard Class
CA-2017-107209,2017-07-27 00:00:00,2017-08-01 00:00:00,Second Class
CA-2017-107244,2017-09-07 00:00:00,2017-09-11 00:00:00,Standard Class
CA-2017-107265,2017-04-06 00:00:00,2017-04-12 00:00:00,Standard Class
CA-2017-107293,2017-09-05 00:00:00,2017-09-06 00:00:00,First Class
CA-2017-107314,2017-11-30 00:00:00,2017-12-03 00:00:00,First Class
CA-2017-107321,2017-08-31 00:00:00,2017-09-04 00:00:00,Standard Class
CA-2017-107342,2017-12-17 00:00:00,2017-12-22 00:00:00,Standard Class
CA-2017-107461,2017-12-21 00:00:00,2017-12-26 00:00:00,Second Class
CA-2017-107503,2017-01-01 00:00:00,2017-01-06 00:00:00,Standard Class
CA-2017-107517,2017-02-05 00:00:00,2017-02-09 00:00:00,Standard Class
CA-2017-107552,2017-05-05 00:00:00,2017-05-05 00:00:00,Same Day
CA-2017-107629,2017-12-14 00:00:00,2017-12-14 00:00:00,Same Day
CA-2017-107713,2017-03-13 00:00:00,2017-03-17 00:00:00,Standard Class
CA-2017-107720,2017-11-06 00:00:00,2017-11-13 00:00:00,Standard Class
CA-2017-107727,2017-10-19 00:00:00,2017-10-23 00:00:00,Second Class
CA-2017-107748,2017-12-10 00:00:00,2017-12-12 00:00:00,Second Class
CA-2017-107797,2017-05-08 00:00:00,2017-05-11 00:00:00,Second Class
CA-2017-107825,2017-11-18 00:00:00,2017-11-18 00:00:00,Same Day
CA-2017-107832,2017-11-23 00:00:00,2017-11-26 00:00:00,Second Class
CA-2017-107853,2017-05-26 00:00:00,2017-05-31 00:00:00,Standard Class
CA-2017-107874,2017-11-21 00:00:00,2017-11-25 00:00:00,Standard Class
CA-2017-107909,2017-09-01 00:00:00,2017-09-06 00:00:00,Standard Class
CA-2017-107958,2017-07-02 00:00:00,2017-07-05 00:00:00,First Class
CA-2017-107986,2017-12-13 00:00:00,2017-12-13 00:00:00,Same Day
CA-2017-108000,2017-01-12 00:00:00,2017-01-16 00:00:00,Standard Class
CA-2017-108035,2017-11-29 00:00:00,2017-12-03 00:00:00,Standard Class
CA-2017-108070,2017-04-16 00:00:00,2017-04-20 00:00:00,Standard Class
CA-2017-108091,2017-11-16 00:00:00,2017-11-21 00:00:00,Standard Class
CA-2017-108112,2017-11-15 00:00:00,2017-11-20 00:00:00,Standard Class
CA-2017-108287,2017-12-18 00:00:00,2017-12-20 00:00:00,First Class
CA-2017-108294,2017-12-10 00:00:00,2017-12-10 00:00:00,Same Day
CA-2017-108322,2017-04-30 00:00:00,2017-05-05 00:00:00,Standard Class
CA-2017-108329,2017-12-09 00:00:00,2017-12-14 00:00:00,Standard Class
CA-2017-108441,2017-06-12 00:00:00,2017-06-18 00:00:00,Standard Class
CA-2017-108539,2017-03-21 00:00:00,2017-03-23 00:00:00,Second Class
CA-2017-108553,2017-04-23 00:00:00,2017-04-29 00:00:00,Standard Class
CA-2017-108560,2017-07-08 00:00:00,2017-07-15 00:00:00,Standard Class
CA-2017-108574,2017-10-07 00:00:00,2017-10-11 00:00:00,Standard Class
CA-2017-108749,2017-09-12 00:00:00,2017-09-15 00:00:00,First Class
CA-2017-108756,2017-12-25 00:00:00,2017-12-29 00:00:00,Standard Class
CA-2017-108791,2017-07-27 00:00:00,2017-07-31 00:00:00,Standard Class
CA-2017-108854,2017-12-08 00:00:00,2017-12-14 00:00:00,Standard Class
CA-2017-108910,2017-09-24 00:00:00,2017-09-29 00:00:00,Standard Class
CA-2017-108931,2017-09-14 00:00:00,2017-09-19 00:00:00,Standard Class
CA-2017-109085,2017-02-17 00:00:00,2017-02-20 00:00:00,First Class
CA-2017-109099,2017-10-06 00:00:00,2017-10-11 00:00:00,Standard Class
CA-2017-109183,2017-12-04 00:00:00,2017-12-09 00:00:00,Standard Class
CA-2017-109211,2017-04-04 00:00:00,2017-04-10 00:00:00,Standard Class
CA-2017-109393,2017-06-30 00:00:00,2017-07-02 00:00:00,Second Class
CA-2017-109589,2017-12-21 00:00:00,2017-12-24 00:00:00,First Class
CA-2017-109701,2017-12-02 00:00:00,2017-12-03 00:00:00,Same Day
CA-2017-109715,2017-12-09 00:00:00,2017-12-14 00:00:00,Standard Class
CA-2017-109750,2017-07-22 00:00:00,2017-07-28 00:00:00,Standard Class
CA-2017-109757,2017-09-04 00:00:00,2017-09-09 00:00:00,Second Class
CA-2017-109778,2017-07-16 00:00:00,2017-07-21 00:00:00,Standard Class
CA-2017-109946,2017-04-16 00:00:00,2017-04-21 00:00:00,Standard Class
CA-2017-109960,2017-12-09 00:00:00,2017-12-11 00:00:00,Second Class
CA-2017-110198,2017-05-01 00:00:00,2017-05-02 00:00:00,First Class
CA-2017-110212,2017-05-01 00:00:00,2017-05-05 00:00:00,Standard Class
CA-2017-110310,2017-10-27 00:00:00,2017-11-02 00:00:00,Standard Class
CA-2017-110373,2017-10-27 00:00:00,2017-10-30 00:00:00,Second Class
CA-2017-110380,2017-09-02 00:00:00,2017-09-07 00:00:00,Standard Class
CA-2017-110429,2017-11-03 00:00:00,2017-11-08 00:00:00,Standard Class
CA-2017-110443,2017-11-21 00:00:00,2017-11-25 00:00:00,Standard Class
CA-2017-110478,2017-03-04 00:00:00,2017-03-09 00:00:00,Standard Class
CA-2017-110625,2017-12-23 00:00:00,2017-12-30 00:00:00,Standard Class
CA-2017-110821,2017-08-07 00:00:00,2017-08-08 00:00:00,First Class
CA-2017-110842,2017-11-11 00:00:00,2017-11-16 00:00:00,Standard Class
CA-2017-110884,2017-03-07 00:00:00,2017-03-12 00:00:00,Standard Class
CA-2017-110905,2017-09-10 00:00:00,2017-09-15 00:00:00,Second Class
CA-2017-110926,2017-11-19 00:00:00,2017-11-23 00:00:00,Standard Class
CA-2017-110940,2017-07-23 00:00:00,2017-07-28 00:00:00,Standard Class
CA-2017-111178,2017-06-15 00:00:00,2017-06-22 00:00:00,Standard Class
CA-2017-111220,2017-09-02 00:00:00,2017-09-08 00:00:00,Standard Class
CA-2017-111262,2017-10-28 00:00:00,2017-11-01 00:00:00,Second Class
CA-2017-111269,2017-06-16 00:00:00,2017-06-18 00:00:00,Second Class
CA-2017-111332,2017-05-20 00:00:00,2017-05-22 00:00:00,Second Class
CA-2017-111374,2017-02-24 00:00:00,2017-02-28 00:00:00,Standard Class
CA-2017-111388,2017-09-02 00:00:00,2017-09-02 00:00:00,Same Day
CA-2017-111556,2017-11-20 00:00:00,2017-11-22 00:00:00,First Class
CA-2017-111577,2017-10-16 00:00:00,2017-10-21 00:00:00,Standard Class
CA-2017-111591,2017-03-21 00:00:00,2017-03-25 00:00:00,Standard Class
CA-2017-111647,2017-07-03 00:00:00,2017-07-07 00:00:00,Standard Class
CA-2017-111689,2017-11-30 00:00:00,2017-12-02 00:00:00,Second Class
CA-2017-111717,2017-10-10 00:00:00,2017-10-16 00:00:00,Standard Class
CA-2017-111738,2017-01-03 00:00:00,2017-01-07 00:00:00,Standard Class
CA-2017-111759,2017-07-08 00:00:00,2017-07-12 00:00:00,Standard Class
CA-2017-111808,2017-12-16 00:00:00,2017-12-20 00:00:00,Standard Class
CA-2017-111815,2017-03-03 00:00:00,2017-03-10 00:00:00,Standard Class
CA-2017-112004,2017-09-25 00:00:00,2017-09-28 00:00:00,First Class
CA-2017-112039,2017-03-25 00:00:00,2017-03-29 00:00:00,Standard Class
CA-2017-112172,2017-06-10 00:00:00,2017-06-14 00:00:00,Second Class
CA-2017-112333,2017-04-08 00:00:00,2017-04-14 00:00:00,Standard Class
CA-2017-112431,2017-10-12 00:00:00,2017-10-14 00:00:00,Second Class
CA-2017-112473,2017-05-25 00:00:00,2017-06-01 00:00:00,Standard Class
CA-2017-112487,2017-12-26 00:00:00,2017-12-30 00:00:00,Standard Class
CA-2017-112515,2017-09-17 00:00:00,2017-09-21 00:00:00,Second Class
CA-2017-112529,2017-11-19 00:00:00,2017-11-21 00:00:00,First Class
CA-2017-112536,2017-05-18 00:00:00,2017-05-23 00:00:00,Standard Class
CA-2017-112725,2017-01-30 00:00:00,2017-02-06 00:00:00,Standard Class
CA-2017-112753,2017-06-18 00:00:00,2017-06-23 00:00:00,Standard Class
CA-2017-112774,2017-09-11 00:00:00,2017-09-12 00:00:00,First Class
CA-2017-112809,2017-08-18 00:00:00,2017-08-22 00:00:00,Standard Class
CA-2017-112844,2017-11-13 00:00:00,2017-11-16 00:00:00,Second Class
CA-2017-112865,2017-05-18 00:00:00,2017-05-22 00:00:00,Standard Class
CA-2017-112900,2017-04-09 00:00:00,2017-04-12 00:00:00,Second Class
CA-2017-112956,2017-08-21 00:00:00,2017-08-27 00:00:00,Standard Class
CA-2017-112984,2017-09-16 00:00:00,2017-09-18 00:00:00,Second Class
CA-2017-113075,2017-09-02 00:00:00,2017-09-06 00:00:00,Standard Class
CA-2017-113208,2017-03-26 00:00:00,2017-04-02 00:00:00,Standard Class
CA-2017-113278,2017-01-14 00:00:00,2017-01-20 00:00:00,Standard Class
CA-2017-113355,2017-12-01 00:00:00,2017-12-05 00:00:00,Standard Class
CA-2017-113418,2017-10-01 00:00:00,2017-10-03 00:00:00,First Class
CA-2017-113453,2017-10-21 00:00:00,2017-10-28 00:00:00,Standard Class
CA-2017-113460,2017-11-07 00:00:00,2017-11-09 00:00:00,Second Class
CA-2017-113474,2017-03-30 00:00:00,2017-03-31 00:00:00,First Class
CA-2017-113481,2017-01-02 00:00:00,2017-01-04 00:00:00,First Class
CA-2017-113530,2017-05-19 00:00:00,2017-05-21 00:00:00,Second Class
CA-2017-113558,2017-10-21 00:00:00,2017-10-26 00:00:00,Standard Class
CA-2017-113572,2017-11-07 00:00:00,2017-11-11 00:00:00,Standard Class
CA-2017-113670,2017-10-15 00:00:00,2017-10-17 00:00:00,First Class
CA-2017-113705,2017-03-27 00:00:00,2017-03-29 00:00:00,Second Class
CA-2017-113873,2017-11-13 00:00:00,2017-11-19 00:00:00,Standard Class
CA-2017-113908,2017-06-03 00:00:00,2017-06-09 00:00:00,Standard Class
CA-2017-114055,2017-12-25 00:00:00,2017-12-29 00:00:00,Second Class
CA-2017-114216,2017-09-02 00:00:00,2017-09-06 00:00:00,Standard Class
CA-2017-114258,2017-11-05 00:00:00,2017-11-10 00:00:00,Second Class
CA-2017-114370,2017-03-14 00:00:00,2017-03-17 00:00:00,Second Class
CA-2017-114412,2017-04-15 00:00:00,2017-04-20 00:00:00,Standard Class
CA-2017-114440,2017-09-14 00:00:00,2017-09-17 00:00:00,Second Class
CA-2017-114524,2017-03-31 00:00:00,2017-04-05 00:00:00,Second Class
CA-2017-114552,2017-09-02 00:00:00,2017-09-08 00:00:00,Standard Class
CA-2017-114636,2017-08-25 00:00:00,2017-08-29 00:00:00,Standard Class
CA-2017-114804,2017-10-17 00:00:00,2017-10-19 00:00:00,Second Class
CA-2017-115070,2017-04-10 00:00:00,2017-04-14 00:00:00,Second Class
CA-2017-115105,2017-02-06 00:00:00,2017-02-11 00:00:00,Standard Class
CA-2017-115119,2017-10-26 00:00:00,2017-10-30 00:00:00,Standard Class
CA-2017-115154,2017-01-08 00:00:00,2017-01-11 00:00:00,First Class
CA-2017-115175,2017-08-07 00:00:00,2017-08-12 00:00:00,Standard Class
CA-2017-115322,2017-05-11 00:00:00,2017-05-16 00:00:00,Second Class
CA-2017-115364,2017-06-26 00:00:00,2017-07-02 00:00:00,Standard Class
CA-2017-115427,2017-12-30 00:00:00,2018-01-03 00:00:00,Standard Class
CA-2017-115448,2017-11-11 00:00:00,2017-11-14 00:00:00,First Class
CA-2017-115546,2017-05-14 00:00:00,2017-05-18 00:00:00,Standard Class
CA-2017-115602,2017-12-18 00:00:00,2017-12-24 00:00:00,Standard Class
CA-2017-115651,2017-07-09 00:00:00,2017-07-12 00:00:00,First Class
CA-2017-115777,2017-08-19 00:00:00,2017-08-24 00:00:00,Standard Class
CA-2017-115805,2017-07-31 00:00:00,2017-07-31 00:00:00,Same Day
CA-2017-115882,2017-09-14 00:00:00,2017-09-17 00:00:00,First Class
CA-2017-115931,2017-12-22 00:00:00,2017-12-26 00:00:00,Standard Class
CA-2017-115994,2017-01-28 00:00:00,2017-01-31 00:00:00,Second Class
CA-2017-116113,2017-10-02 00:00:00,2017-10-06 00:00:00,Second Class
CA-2017-116127,2017-06-25 00:00:00,2017-06-27 00:00:00,Second Class
CA-2017-116204,2017-02-11 00:00:00,2017-02-14 00:00:00,Second Class
CA-2017-116225,2017-11-05 00:00:00,2017-11-09 00:00:00,Standard Class
CA-2017-116288,2017-03-12 00:00:00,2017-03-17 00:00:00,Standard Class
CA-2017-116358,2017-11-02 00:00:00,2017-11-06 00:00:00,Standard Class
CA-2017-116498,2017-05-30 00:00:00,2017-06-03 00:00:00,Standard Class
CA-2017-116519,2017-10-13 00:00:00,2017-10-15 00:00:00,First Class
CA-2017-116645,2017-11-30 00:00:00,2017-12-04 00:00:00,Standard Class
CA-2017-116680,2017-09-04 00:00:00,2017-09-06 00:00:00,Second Class
CA-2017-116715,2017-12-02 00:00:00,2017-12-05 00:00:00,First Class
CA-2017-116855,2017-12-17 00:00:00,2017-12-21 00:00:00,Standard Class
CA-2017-116939,2017-09-25 00:00:00,2017-09-29 00:00:00,Standard Class
CA-2017-116946,2017-12-19 00:00:00,2017-12-23 00:00:00,Standard Class
CA-2017-116953,2017-04-24 00:00:00,2017-04-25 00:00:00,First Class
CA-2017-116988,2017-06-27 00:00:00,2017-06-29 00:00:00,Second Class
CA-2017-117009,2017-09-22 00:00:00,2017-09-28 00:00:00,Standard Class
CA-2017-117023,2017-08-07 00:00:00,2017-08-12 00:00:00,Standard Class
CA-2017-117044,2017-09-11 00:00:00,2017-09-13 00:00:00,Second Class
CA-2017-117079,2017-10-23 00:00:00,2017-10-27 00:00:00,Standard Class
CA-2017-117114,2017-10-31 00:00:00,2017-11-05 00:00:00,Standard Class
CA-2017-117128,2017-12-05 00:00:00,2017-12-08 00:00:00,Second Class
CA-2017-117156,2017-03-21 00:00:00,2017-03-23 00:00:00,Second Class
CA-2017-117198,2017-08-31 00:00:00,2017-09-05 00:00:00,Standard Class
CA-2017-117212,2017-02-26 00:00:00,2017-02-28 00:00:00,Second Class
CA-2017-117240,2017-07-23 00:00:00,2017-07-28 00:00:00,Standard Class
CA-2017-117261,2017-09-04 00:00:00,2017-09-10 00:00:00,Standard Class
CA-2017-117324,2017-12-08 00:00:00,2017-12-13 00:00:00,Standard Class
CA-2017-117394,2017-09-04 00:00:00,2017-09-10 00:00:00,Standard Class
CA-2017-117401,2017-05-18 00:00:00,2017-05-22 00:00:00,Second Class
CA-2017-117422,2017-10-21 00:00:00,2017-10-25 00:00:00,Standard Class
CA-2017-117436,2017-06-08 00:00:00,2017-06-14 00:00:00,Standard Class
CA-2017-117443,2017-12-23 00:00:00,2017-12-25 00:00:00,Second Class
CA-2017-117457,2017-12-08 00:00:00,2017-12-12 00:00:00,Standard Class
CA-2017-117485,2017-09-23 00:00:00,2017-09-29 00:00:00,Standard Class
CA-2017-117513,2017-03-03 00:00:00,2017-03-08 00:00:00,Standard Class
CA-2017-117632,2017-05-12 00:00:00,2017-05-18 00:00:00,Standard Class
CA-2017-117646,2017-08-21 00:00:00,2017-08-25 00:00:00,Standard Class
CA-2017-117653,2017-10-19 00:00:00,2017-10-23 00:00:00,Standard Class
CA-2017-117667,2017-12-04 00:00:00,2017-12-09 00:00:00,Standard Class
CA-2017-117695,2017-08-05 00:00:00,2017-08-08 00:00:00,First Class
CA-2017-117702,2017-11-28 00:00:00,2017-12-04 00:00:00,Standard Class
CA-2017-117807,2017-10-01 00:00:00,2017-10-07 00:00:00,Standard Class
CA-2017-117821,2017-06-12 00:00:00,2017-06-16 00:00:00,Standard Class
CA-2017-117863,2017-05-18 00:00:00,2017-05-23 00:00:00,Standard Class
CA-2017-117870,2017-01-27 00:00:00,2017-01-30 00:00:00,Second Class
CA-2017-117926,2017-12-08 00:00:00,2017-12-12 00:00:00,Second Class
CA-2017-117933,2017-12-24 00:00:00,2017-12-29 00:00:00,Standard Class
CA-2017-117947,2017-08-18 00:00:00,2017-08-23 00:00:00,Second Class
CA-2017-118003,2017-12-04 00:00:00,2017-12-10 00:00:00,Standard Class
CA-2017-118017,2017-12-03 00:00:00,2017-12-06 00:00:00,Second Class
CA-2017-118122,2017-11-17 00:00:00,2017-11-24 00:00:00,Standard Class
CA-2017-118136,2017-09-16 00:00:00,2017-09-17 00:00:00,First Class
CA-2017-118199,2017-05-09 00:00:00,2017-05-11 00:00:00,First Class
CA-2017-118213,2017-11-05 00:00:00,2017-11-07 00:00:00,First Class
CA-2017-118346,2017-07-23 00:00:00,2017-07-24 00:00:00,First Class
CA-2017-118360,2017-04-01 00:00:00,2017-04-07 00:00:00,Standard Class
CA-2017-118367,2017-10-28 00:00:00,2017-11-02 00:00:00,Second Class
CA-2017-118402,2017-09-29 00:00:00,2017-10-04 00:00:00,Standard Class
CA-2017-118437,2017-06-17 00:00:00,2017-06-21 00:00:00,Second Class
CA-2017-118521,2017-02-16 00:00:00,2017-02-20 00:00:00,Standard Class
CA-2017-118542,2017-12-01 00:00:00,2017-12-05 00:00:00,Standard Class
CA-2017-118577,2017-10-06 00:00:00,2017-10-11 00:00:00,Standard Class
CA-2017-118640,2017-07-20 00:00:00,2017-07-26 00:00:00,Standard Class
CA-2017-118668,2017-01-02 00:00:00,2017-01-04 00:00:00,Second Class
CA-2017-118724,2017-07-21 00:00:00,2017-07-25 00:00:00,Second Class
CA-2017-118731,2017-11-20 00:00:00,2017-11-22 00:00:00,Second Class
CA-2017-118773,2017-02-09 00:00:00,2017-02-14 00:00:00,Standard Class
CA-2017-118857,2017-04-15 00:00:00,2017-04-18 00:00:00,First Class
CA-2017-118864,2017-06-15 00:00:00,2017-06-19 00:00:00,Second Class
CA-2017-118885,2017-12-29 00:00:00,2018-01-02 00:00:00,Standard Class
CA-2017-118892,2017-08-17 00:00:00,2017-08-22 00:00:00,Second Class
CA-2017-119004,2017-11-23 00:00:00,2017-11-28 00:00:00,Standard Class
CA-2017-119011,2017-08-20 00:00:00,2017-08-25 00:00:00,Standard Class
CA-2017-119193,2017-12-22 00:00:00,2017-12-24 00:00:00,First Class
CA-2017-119284,2017-06-15 00:00:00,2017-06-20 00:00:00,Standard Class
CA-2017-119305,2017-11-30 00:00:00,2017-12-04 00:00:00,Standard Class
CA-2017-119389,2017-04-17 00:00:00,2017-04-19 00:00:00,First Class
CA-2017-119424,2017-06-12 00:00:00,2017-06-14 00:00:00,Second Class
CA-2017-119452,2017-03-21 00:00:00,2017-03-27 00:00:00,Standard Class
CA-2017-119494,2017-11-09 00:00:00,2017-11-13 00:00:00,Standard Class
CA-2017-119564,2017-12-15 00:00:00,2017-12-20 00:00:00,Standard Class
CA-2017-119578,2017-12-22 00:00:00,2017-12-27 00:00:00,Second Class
CA-2017-119655,2017-04-20 00:00:00,2017-04-24 00:00:00,Standard Class
CA-2017-119669,2017-01-24 00:00:00,2017-01-30 00:00:00,Standard Class
CA-2017-119746,2017-11-23 00:00:00,2017-11-27 00:00:00,Standard Class
CA-2017-119809,2017-08-18 00:00:00,2017-08-25 00:00:00,Standard Class
CA-2017-119914,2017-05-04 00:00:00,2017-05-09 00:00:00,Second Class
CA-2017-120019,2017-02-16 00:00:00,2017-02-21 00:00:00,Standard Class
CA-2017-120061,2017-11-02 00:00:00,2017-11-07 00:00:00,Second Class
CA-2017-120168,2017-05-25 00:00:00,2017-05-25 00:00:00,Same Day
CA-2017-120222,2017-04-25 00:00:00,2017-05-02 00:00:00,Standard Class
CA-2017-120327,2017-11-11 00:00:00,2017-11-16 00:00:00,Standard Class
CA-2017-120376,2017-12-22 00:00:00,2017-12-25 00:00:00,First Class
CA-2017-120404,2017-11-20 00:00:00,2017-11-24 00:00:00,Second Class
CA-2017-120614,2017-05-30 00:00:00,2017-06-04 00:00:00,Standard Class
CA-2017-120705,2017-09-05 00:00:00,2017-09-11 00:00:00,Standard Class
CA-2017-120719,2017-03-23 00:00:00,2017-03-26 00:00:00,First Class
CA-2017-120761,2017-09-04 00:00:00,2017-09-08 00:00:00,Standard Class
CA-2017-120894,2017-04-28 00:00:00,2017-05-02 00:00:00,Standard Class
CA-2017-120936,2017-12-17 00:00:00,2017-12-21 00:00:00,Standard Class
CA-2017-120999,2017-09-10 00:00:00,2017-09-15 00:00:00,Standard Class
CA-2017-121027,2017-08-18 00:00:00,2017-08-22 00:00:00,Standard Class
CA-2017-121048,2017-07-14 00:00:00,2017-07-18 00:00:00,Standard Class
CA-2017-121083,2017-07-09 00:00:00,2017-07-15 00:00:00,Standard Class
CA-2017-121125,2017-05-30 00:00:00,2017-06-03 00:00:00,Standard Class
CA-2017-121160,2017-11-04 00:00:00,2017-11-04 00:00:00,Same Day
CA-2017-121195,2017-12-24 00:00:00,2017-12-27 00:00:00,First Class
CA-2017-121216,2017-12-23 00:00:00,2017-12-25 00:00:00,Second Class
CA-2017-121258,2017-02-26 00:00:00,2017-03-03 00:00:00,Standard Class
CA-2017-121293,2017-07-25 00:00:00,2017-07-28 00:00:00,Second Class
CA-2017-121300,2017-09-29 00:00:00,2017-09-29 00:00:00,Same Day
CA-2017-121314,2017-09-23 00:00:00,2017-09-26 00:00:00,First Class
CA-2017-121398,2017-12-25 00:00:00,2017-12-29 00:00:00,Standard Class
CA-2017-121412,2017-09-23 00:00:00,2017-09-27 00:00:00,Standard Class
CA-2017-121419,2017-04-02 00:00:00,2017-04-04 00:00:00,First Class
CA-2017-121468,2017-11-19 00:00:00,2017-11-20 00:00:00,First Class
CA-2017-121489,2017-08-21 00:00:00,2017-08-25 00:00:00,Second Class
CA-2017-121503,2017-07-03 00:00:00,2017-07-06 00:00:00,Second Class
CA-2017-121538,2017-11-28 00:00:00,2017-12-01 00:00:00,First Class
CA-2017-121559,2017-06-01 00:00:00,2017-06-03 00:00:00,Second Class
CA-2017-121580,2017-05-29 00:00:00,2017-06-04 00:00:00,Standard Class
CA-2017-121615,2017-11-03 00:00:00,2017-11-09 00:00:00,Standard Class
