Date,DateKey,MonthKey,Month,Quarter,Year,Year-Quarter,Year-Month,Year-MonthKey,WeekDayKey,WeekDay,Day Of Month
08-May-2022,20220508,5,May,Q2,2022,2022-Q2,2022-May,2022-05,1,Sun,8
09-May-2022,20220509,5,May,Q2,2022,2022-Q2,2022-May,2022-05,2,Mon,9
10-May-2022,20220510,5,May,Q2,2022,2022-Q2,2022-May,2022-05,3,Tue,10
11-May-2022,20220511,5,May,Q2,2022,2022-Q2,2022-May,2022-05,4,Wed,11
12-May-2022,20220512,5,May,Q2,2022,2022-Q2,2022-May,2022-05,5,Thu,12
13-May-2022,20220513,5,May,Q2,2022,2022-Q2,2022-May,2022-05,6,Fri,13
14-May-2022,20220514,5,May,Q2,2022,2022-Q2,2022-May,2022-05,7,Sat,14
15-May-2022,20220515,5,May,Q2,2022,2022-Q2,2022-May,2022-05,1,Sun,15
16-May-2022,20220516,5,May,Q2,2022,2022-Q2,2022-May,2022-05,2,Mon,16
17-May-2022,20220517,5,May,Q2,2022,2022-Q2,2022-May,2022-05,3,Tue,17
18-May-2022,20220518,5,May,Q2,2022,2022-Q2,2022-May,2022-05,4,Wed,18
19-May-2022,20220519,5,May,Q2,2022,2022-Q2,2022-May,2022-05,5,Thu,19
20-May-2022,20220520,5,May,Q2,2022,2022-Q2,2022-May,2022-05,6,Fri,20
21-May-2022,20220521,5,May,Q2,2022,2022-Q2,2022-May,2022-05,7,Sat,21
22-May-2022,20220522,5,May,Q2,2022,2022-Q2,2022-May,2022-05,1,Sun,22
23-May-2022,20220523,5,May,Q2,2022,2022-Q2,2022-May,2022-05,2,Mon,23
24-May-2022,20220524,5,May,Q2,2022,2022-Q2,2022-May,2022-05,3,Tue,24
25-May-2022,20220525,5,May,Q2,2022,2022-Q2,2022-May,2022-05,4,Wed,25
26-May-2022,20220526,5,May,Q2,2022,2022-Q2,2022-May,2022-05,5,Thu,26
27-May-2022,20220527,5,May,Q2,2022,2022-Q2,2022-May,2022-05,6,Fri,27
28-May-2022,20220528,5,May,Q2,2022,2022-Q2,2022-May,2022-05,7,Sat,28
29-May-2022,20220529,5,May,Q2,2022,2022-Q2,2022-May,2022-05,1,Sun,29
30-May-2022,20220530,5,May,Q2,2022,2022-Q2,2022-May,2022-05,2,Mon,30
31-May-2022,20220531,5,May,Q2,2022,2022-Q2,2022-May,2022-05,3,Tue,31
01-Jun-2022,20220601,6,Jun,Q2,2022,2022-Q2,2022-Jun,2022-06,4,Wed,1
02-Jun-2022,20220602,6,Jun,Q2,2022,2022-Q2,2022-Jun,2022-06,5,Thu,2
03-Jun-2022,20220603,6,Jun,Q2,2022,2022-Q2,2022-Jun,2022-06,6,Fri,3
04-Jun-2022,20220604,6,Jun,Q2,2022,2022-Q2,2022-Jun,2022-06,7,Sat,4
05-Jun-2022,20220605,6,Jun,Q2,2022,2022-Q2,2022-Jun,2022-06,1,Sun,5
06-Jun-2022,20220606,6,Jun,Q2,2022,2022-Q2,2022-Jun,2022-06,2,Mon,6
07-Jun-2022,20220607,6,Jun,Q2,2022,2022-Q2,2022-Jun,2022-06,3,Tue,7
08-Jun-2022,20220608,6,Jun,Q2,2022,2022-Q2,2022-Jun,2022-06,4,Wed,8
09-Jun-2022,20220609,6,Jun,Q2,2022,2022-Q2,2022-Jun,2022-06,5,Thu,9
10-Jun-2022,20220610,6,Jun,Q2,2022,2022-Q2,2022-Jun,2022-06,6,Fri,10
11-Jun-2022,20220611,6,Jun,Q2,2022,2022-Q2,2022-Jun,2022-06,7,Sat,11
12-Jun-2022,20220612,6,Jun,Q2,2022,2022-Q2,2022-Jun,2022-06,1,Sun,12
13-Jun-2022,20220613,6,Jun,Q2,2022,2022-Q2,2022-Jun,2022-06,2,Mon,13
14-Jun-2022,20220614,6,Jun,Q2,2022,2022-Q2,2022-Jun,2022-06,3,Tue,14
15-Jun-2022,20220615,6,Jun,Q2,2022,2022-Q2,2022-Jun,2022-06,4,Wed,15
16-Jun-2022,20220616,6,Jun,Q2,2022,2022-Q2,2022-Jun,2022-06,5,Thu,16
17-Jun-2022,20220617,6,Jun,Q2,2022,2022-Q2,2022-Jun,2022-06,6,Fri,17
18-Jun-2022,20220618,6,Jun,Q2,2022,2022-Q2,2022-Jun,2022-06,7,Sat,18
19-Jun-2022,20220619,6,Jun,Q2,2022,2022-Q2,2022-Jun,2022-06,1,Sun,19
20-Jun-2022,20220620,6,Jun,Q2,2022,2022-Q2,2022-Jun,2022-06,2,Mon,20
21-Jun-2022,20220621,6,Jun,Q2,2022,2022-Q2,2022-Jun,2022-06,3,Tue,21
22-Jun-2022,20220622,6,Jun,Q2,2022,2022-Q2,2022-Jun,2022-06,4,Wed,22
23-Jun-2022,20220623,6,Jun,Q2,2022,2022-Q2,2022-Jun,2022-06,5,Thu,23
24-Jun-2022,20220624,6,Jun,Q2,2022,2022-Q2,2022-Jun,2022-06,6,Fri,24
25-Jun-2022,20220625,6,Jun,Q2,2022,2022-Q2,2022-Jun,2022-06,7,Sat,25
26-Jun-2022,20220626,6,Jun,Q2,2022,2022-Q2,2022-Jun,2022-06,1,Sun,26
27-Jun-2022,20220627,6,Jun,Q2,2022,2022-Q2,2022-Jun,2022-06,2,Mon,27
28-Jun-2022,20220628,6,Jun,Q2,2022,2022-Q2,2022-Jun,2022-06,3,Tue,28
29-Jun-2022,20220629,6,Jun,Q2,2022,2022-Q2,2022-Jun,2022-06,4,Wed,29
30-Jun-2022,20220630,6,Jun,Q2,2022,2022-Q2,2022-Jun,2022-06,5,Thu,30
01-Jul-2022,20220701,7,Jul,Q3,2022,2022-Q3,2022-Jul,2022-07,6,Fri,1
02-Jul-2022,20220702,7,Jul,Q3,2022,2022-Q3,2022-Jul,2022-07,7,Sat,2
03-Jul-2022,20220703,7,Jul,Q3,2022,2022-Q3,2022-Jul,2022-07,1,Sun,3
04-Jul-2022,20220704,7,Jul,Q3,2022,2022-Q3,2022-Jul,2022-07,2,Mon,4
05-Jul-2022,20220705,7,Jul,Q3,2022,2022-Q3,2022-Jul,2022-07,3,Tue,5
06-Jul-2022,20220706,7,Jul,Q3,2022,2022-Q3,2022-Jul,2022-07,4,Wed,6
07-Jul-2022,20220707,7,Jul,Q3,2022,2022-Q3,2022-Jul,2022-07,5,Thu,7
08-Jul-2022,20220708,7,Jul,Q3,2022,2022-Q3,2022-Jul,2022-07,6,Fri,8
09-Jul-2022,20220709,7,Jul,Q3,2022,2022-Q3,2022-Jul,2022-07,7,Sat,9
10-Jul-2022,20220710,7,Jul,Q3,2022,2022-Q3,2022-Jul,2022-07,1,Sun,10
11-Jul-2022,20220711,7,Jul,Q3,2022,2022-Q3,2022-Jul,2022-07,2,Mon,11
12-Jul-2022,20220712,7,Jul,Q3,2022,2022-Q3,2022-Jul,2022-07,3,Tue,12
13-Jul-2022,20220713,7,Jul,Q3,2022,2022-Q3,2022-Jul,2022-07,4,Wed,13
14-Jul-2022,20220714,7,Jul,Q3,2022,2022-Q3,2022-Jul,2022-07,5,Thu,14
15-Jul-2022,20220715,7,Jul,Q3,2022,2022-Q3,2022-Jul,2022-07,6,Fri,15
16-Jul-2022,20220716,7,Jul,Q3,2022,2022-Q3,2022-Jul,2022-07,7,Sat,16
17-Jul-2022,20220717,7,Jul,Q3,2022,2022-Q3,2022-Jul,2022-07,1,Sun,17
18-Jul-2022,20220718,7,Jul,Q3,2022,2022-Q3,2022-Jul,2022-07,2,Mon,18
19-Jul-2022,20220719,7,Jul,Q3,2022,2022-Q3,2022-Jul,2022-07,3,Tue,19
20-Jul-2022,20220720,7,Jul,Q3,2022,2022-Q3,2022-Jul,2022-07,4,Wed,20
21-Jul-2022,20220721,7,Jul,Q3,2022,2022-Q3,2022-Jul,2022-07,5,Thu,21
22-Jul-2022,20220722,7,Jul,Q3,2022,2022-Q3,2022-Jul,2022-07,6,Fri,22
23-Jul-2022,20220723,7,Jul,Q3,2022,2022-Q3,2022-Jul,2022-07,7,Sat,23
24-Jul-2022,20220724,7,Jul,Q3,2022,2022-Q3,2022-Jul,2022-07,1,Sun,24
25-Jul-2022,20220725,7,Jul,Q3,2022,2022-Q3,2022-Jul,2022-07,2,Mon,25
26-Jul-2022,20220726,7,Jul,Q3,2022,2022-Q3,2022-Jul,2022-07,3,Tue,26
27-Jul-2022,20220727,7,Jul,Q3,2022,2022-Q3,2022-Jul,2022-07,4,Wed,27
28-Jul-2022,20220728,7,Jul,Q3,2022,2022-Q3,2022-Jul,2022-07,5,Thu,28
29-Jul-2022,20220729,7,Jul,Q3,2022,2022-Q3,2022-Jul,2022-07,6,Fri,29
30-Jul-2022,20220730,7,Jul,Q3,2022,2022-Q3,2022-Jul,2022-07,7,Sat,30
31-Jul-2022,20220731,7,Jul,Q3,2022,2022-Q3,2022-Jul,2022-07,1,Sun,31
01-Aug-2022,20220801,8,Aug,Q3,2022,2022-Q3,2022-Aug,2022-08,2,Mon,1
02-Aug-2022,20220802,8,Aug,Q3,2022,2022-Q3,2022-Aug,2022-08,3,Tue,2
03-Aug-2022,20220803,8,Aug,Q3,2022,2022-Q3,2022-Aug,2022-08,4,Wed,3
04-Aug-2022,20220804,8,Aug,Q3,2022,2022-Q3,2022-Aug,2022-08,5,Thu,4
05-Aug-2022,20220805,8,Aug,Q3,2022,2022-Q3,2022-Aug,2022-08,6,Fri,5
06-Aug-2022,20220806,8,Aug,Q3,2022,2022-Q3,2022-Aug,2022-08,7,Sat,6
07-Aug-2022,20220807,8,Aug,Q3,2022,2022-Q3,2022-Aug,2022-08,1,Sun,7
08-Aug-2022,20220808,8,Aug,Q3,2022,2022-Q3,2022-Aug,2022-08,2,Mon,8
09-Aug-2022,20220809,8,Aug,Q3,2022,2022-Q3,2022-Aug,2022-08,3,Tue,9
10-Aug-2022,20220810,8,Aug,Q3,2022,2022-Q3,2022-Aug,2022-08,4,Wed,10
11-Aug-2022,20220811,8,Aug,Q3,2022,2022-Q3,2022-Aug,2022-08,5,Thu,11
12-Aug-2022,20220812,8,Aug,Q3,2022,2022-Q3,2022-Aug,2022-08,6,Fri,12
13-Aug-2022,20220813,8,Aug,Q3,2022,2022-Q3,2022-Aug,2022-08,7,Sat,13
14-Aug-2022,20220814,8,Aug,Q3,2022,2022-Q3,2022-Aug,2022-08,1,Sun,14
15-Aug-2022,20220815,8,Aug,Q3,2022,2022-Q3,2022-Aug,2022-08,2,Mon,15
16-Aug-2022,20220816,8,Aug,Q3,2022,2022-Q3,2022-Aug,2022-08,3,Tue,16
17-Aug-2022,20220817,8,Aug,Q3,2022,2022-Q3,2022-Aug,2022-08,4,Wed,17
18-Aug-2022,20220818,8,Aug,Q3,2022,2022-Q3,2022-Aug,2022-08,5,Thu,18
19-Aug-2022,20220819,8,Aug,Q3,2022,2022-Q3,2022-Aug,2022-08,6,Fri,19
20-Aug-2022,20220820,8,Aug,Q3,2022,2022-Q3,2022-Aug,2022-08,7,Sat,20
21-Aug-2022,20220821,8,Aug,Q3,2022,2022-Q3,2022-Aug,2022-08,1,Sun,21
22-Aug-2022,20220822,8,Aug,Q3,2022,2022-Q3,2022-Aug,2022-08,2,Mon,22
23-Aug-2022,20220823,8,Aug,Q3,2022,2022-Q3,2022-Aug,2022-08,3,Tue,23
24-Aug-2022,20220824,8,Aug,Q3,2022,2022-Q3,2022-Aug,2022-08,4,Wed,24
25-Aug-2022,20220825,8,Aug,Q3,2022,2022-Q3,2022-Aug,2022-08,5,Thu,25
26-Aug-2022,20220826,8,Aug,Q3,2022,2022-Q3,2022-Aug,2022-08,6,Fri,26
27-Aug-2022,20220827,8,Aug,Q3,2022,2022-Q3,2022-Aug,2022-08,7,Sat,27
28-Aug-2022,20220828,8,Aug,Q3,2022,2022-Q3,2022-Aug,2022-08,1,Sun,28
29-Aug-2022,20220829,8,Aug,Q3,2022,2022-Q3,2022-Aug,2022-08,2,Mon,29
30-Aug-2022,20220830,8,Aug,Q3,2022,2022-Q3,2022-Aug,2022-08,3,Tue,30
31-Aug-2022,20220831,8,Aug,Q3,2022,2022-Q3,2022-Aug,2022-08,4,Wed,31
01-Sep-2022,20220901,9,Sep,Q3,2022,2022-Q3,2022-Sep,2022-09,5,Thu,1
02-Sep-2022,20220902,9,Sep,Q3,2022,2022-Q3,2022-Sep,2022-09,6,Fri,2
03-Sep-2022,20220903,9,Sep,Q3,2022,2022-Q3,2022-Sep,2022-09,7,Sat,3
04-Sep-2022,20220904,9,Sep,Q3,2022,2022-Q3,2022-Sep,2022-09,1,Sun,4
05-Sep-2022,20220905,9,Sep,Q3,2022,2022-Q3,2022-Sep,2022-09,2,Mon,5
06-Sep-2022,20220906,9,Sep,Q3,2022,2022-Q3,2022-Sep,2022-09,3,Tue,6
07-Sep-2022,20220907,9,Sep,Q3,2022,2022-Q3,2022-Sep,2022-09,4,Wed,7
08-Sep-2022,20220908,9,Sep,Q3,2022,2022-Q3,2022-Sep,2022-09,5,Thu,8
09-Sep-2022,20220909,9,Sep,Q3,2022,2022-Q3,2022-Sep,2022-09,6,Fri,9
10-Sep-2022,20220910,9,Sep,Q3,2022,2022-Q3,2022-Sep,2022-09,7,Sat,10
11-Sep-2022,20220911,9,Sep,Q3,2022,2022-Q3,2022-Sep,2022-09,1,Sun,11
12-Sep-2022,20220912,9,Sep,Q3,2022,2022-Q3,2022-Sep,2022-09,2,Mon,12
13-Sep-2022,20220913,9,Sep,Q3,2022,2022-Q3,2022-Sep,2022-09,3,Tue,13
14-Sep-2022,20220914,9,Sep,Q3,2022,2022-Q3,2022-Sep,2022-09,4,Wed,14
15-Sep-2022,20220915,9,Sep,Q3,2022,2022-Q3,2022-Sep,2022-09,5,Thu,15
16-Sep-2022,20220916,9,Sep,Q3,2022,2022-Q3,2022-Sep,2022-09,6,Fri,16
17-Sep-2022,20220917,9,Sep,Q3,2022,2022-Q3,2022-Sep,2022-09,7,Sat,17
18-Sep-2022,20220918,9,Sep,Q3,2022,2022-Q3,2022-Sep,2022-09,1,Sun,18
19-Sep-2022,20220919,9,Sep,Q3,2022,2022-Q3,2022-Sep,2022-09,2,Mon,19
20-Sep-2022,20220920,9,Sep,Q3,2022,2022-Q3,2022-Sep,2022-09,3,Tue,20
21-Sep-2022,20220921,9,Sep,Q3,2022,2022-Q3,2022-Sep,2022-09,4,Wed,21
22-Sep-2022,20220922,9,Sep,Q3,2022,2022-Q3,2022-Sep,2022-09,5,Thu,22
23-Sep-2022,20220923,9,Sep,Q3,2022,2022-Q3,2022-Sep,2022-09,6,Fri,23
24-Sep-2022,20220924,9,Sep,Q3,2022,2022-Q3,2022-Sep,2022-09,7,Sat,24
25-Sep-2022,20220925,9,Sep,Q3,2022,2022-Q3,2022-Sep,2022-09,1,Sun,25
26-Sep-2022,20220926,9,Sep,Q3,2022,2022-Q3,2022-Sep,2022-09,2,Mon,26
27-Sep-2022,20220927,9,Sep,Q3,2022,2022-Q3,2022-Sep,2022-09,3,Tue,27
28-Sep-2022,20220928,9,Sep,Q3,2022,2022-Q3,2022-Sep,2022-09,4,Wed,28
29-Sep-2022,20220929,9,Sep,Q3,2022,2022-Q3,2022-Sep,2022-09,5,Thu,29
30-Sep-2022,20220930,9,Sep,Q3,2022,2022-Q3,2022-Sep,2022-09,6,Fri,30
01-Oct-2022,20221001,10,Oct,Q4,2022,2022-Q4,2022-Oct,2022-10,7,Sat,1
02-Oct-2022,20221002,10,Oct,Q4,2022,2022-Q4,2022-Oct,2022-10,1,Sun,2
03-Oct-2022,20221003,10,Oct,Q4,2022,2022-Q4,2022-Oct,2022-10,2,Mon,3
04-Oct-2022,20221004,10,Oct,Q4,2022,2022-Q4,2022-Oct,2022-10,3,Tue,4
05-Oct-2022,20221005,10,Oct,Q4,2022,2022-Q4,2022-Oct,2022-10,4,Wed,5
06-Oct-2022,20221006,10,Oct,Q4,2022,2022-Q4,2022-Oct,2022-10,5,Thu,6
07-Oct-2022,20221007,10,Oct,Q4,2022,2022-Q4,2022-Oct,2022-10,6,Fri,7
08-Oct-2022,20221008,10,Oct,Q4,2022,2022-Q4,2022-Oct,2022-10,7,Sat,8
09-Oct-2022,20221009,10,Oct,Q4,2022,2022-Q4,2022-Oct,2022-10,1,Sun,9
10-Oct-2022,20221010,10,Oct,Q4,2022,2022-Q4,2022-Oct,2022-10,2,Mon,10
11-Oct-2022,20221011,10,Oct,Q4,2022,2022-Q4,2022-Oct,2022-10,3,Tue,11
12-Oct-2022,20221012,10,Oct,Q4,2022,2022-Q4,2022-Oct,2022-10,4,Wed,12
13-Oct-2022,20221013,10,Oct,Q4,2022,2022-Q4,2022-Oct,2022-10,5,Thu,13
14-Oct-2022,20221014,10,Oct,Q4,2022,2022-Q4,2022-Oct,2022-10,6,Fri,14
15-Oct-2022,20221015,10,Oct,Q4,2022,2022-Q4,2022-Oct,2022-10,7,Sat,15
16-Oct-2022,20221016,10,Oct,Q4,2022,2022-Q4,2022-Oct,2022-10,1,Sun,16
17-Oct-2022,20221017,10,Oct,Q4,2022,2022-Q4,2022-Oct,2022-10,2,Mon,17
18-Oct-2022,20221018,10,Oct,Q4,2022,2022-Q4,2022-Oct,2022-10,3,Tue,18
19-Oct-2022,20221019,10,Oct,Q4,2022,2022-Q4,2022-Oct,2022-10,4,Wed,19
20-Oct-2022,20221020,10,Oct,Q4,2022,2022-Q4,2022-Oct,2022-10,5,Thu,20
21-Oct-2022,20221021,10,Oct,Q4,2022,2022-Q4,2022-Oct,2022-10,6,Fri,21
22-Oct-2022,20221022,10,Oct,Q4,2022,2022-Q4,2022-Oct,2022-10,7,Sat,22
23-Oct-2022,20221023,10,Oct,Q4,2022,2022-Q4,2022-Oct,2022-10,1,Sun,23
24-Oct-2022,20221024,10,Oct,Q4,2022,2022-Q4,2022-Oct,2022-10,2,Mon,24
25-Oct-2022,20221025,10,Oct,Q4,2022,2022-Q4,2022-Oct,2022-10,3,Tue,25
26-Oct-2022,20221026,10,Oct,Q4,2022,2022-Q4,2022-Oct,2022-10,4,Wed,26
27-Oct-2022,20221027,10,Oct,Q4,2022,2022-Q4,2022-Oct,2022-10,5,Thu,27
28-Oct-2022,20221028,10,Oct,Q4,2022,2022-Q4,2022-Oct,2022-10,6,Fri,28
29-Oct-2022,20221029,10,Oct,Q4,2022,2022-Q4,2022-Oct,2022-10,7,Sat,29
30-Oct-2022,20221030,10,Oct,Q4,2022,2022-Q4,2022-Oct,2022-10,1,Sun,30
31-Oct-2022,20221031,10,Oct,Q4,2022,2022-Q4,2022-Oct,2022-10,2,Mon,31
01-Nov-2022,20221101,11,Nov,Q4,2022,2022-Q4,2022-Nov,2022-11,3,Tue,1
02-Nov-2022,20221102,11,Nov,Q4,2022,2022-Q4,2022-Nov,2022-11,4,Wed,2
03-Nov-2022,20221103,11,Nov,Q4,2022,2022-Q4,2022-Nov,2022-11,5,Thu,3
04-Nov-2022,20221104,11,Nov,Q4,2022,2022-Q4,2022-Nov,2022-11,6,Fri,4
05-Nov-2022,20221105,11,Nov,Q4,2022,2022-Q4,2022-Nov,2022-11,7,Sat,5
06-Nov-2022,20221106,11,Nov,Q4,2022,2022-Q4,2022-Nov,2022-11,1,Sun,6
07-Nov-2022,20221107,11,Nov,Q4,2022,2022-Q4,2022-Nov,2022-11,2,Mon,7
08-Nov-2022,20221108,11,Nov,Q4,2022,2022-Q4,2022-Nov,2022-11,3,Tue,8
09-Nov-2022,20221109,11,Nov,Q4,2022,2022-Q4,2022-Nov,2022-11,4,Wed,9
10-Nov-2022,20221110,11,Nov,Q4,2022,2022-Q4,2022-Nov,2022-11,5,Thu,10
11-Nov-2022,20221111,11,Nov,Q4,2022,2022-Q4,2022-Nov,2022-11,6,Fri,11
12-Nov-2022,20221112,11,Nov,Q4,2022,2022-Q4,2022-Nov,2022-11,7,Sat,12
13-Nov-2022,20221113,11,Nov,Q4,2022,2022-Q4,2022-Nov,2022-11,1,Sun,13
14-Nov-2022,20221114,11,Nov,Q4,2022,2022-Q4,2022-Nov,2022-11,2,Mon,14
15-Nov-2022,20221115,11,Nov,Q4,2022,2022-Q4,2022-Nov,2022-11,3,Tue,15
16-Nov-2022,20221116,11,Nov,Q4,2022,2022-Q4,2022-Nov,2022-11,4,Wed,16
17-Nov-2022,20221117,11,Nov,Q4,2022,2022-Q4,2022-Nov,2022-11,5,Thu,17
18-Nov-2022,20221118,11,Nov,Q4,2022,2022-Q4,2022-Nov,2022-11,6,Fri,18
19-Nov-2022,20221119,11,Nov,Q4,2022,2022-Q4,2022-Nov,2022-11,7,Sat,19
20-Nov-2022,20221120,11,Nov,Q4,2022,2022-Q4,2022-Nov,2022-11,1,Sun,20
21-Nov-2022,20221121,11,Nov,Q4,2022,2022-Q4,2022-Nov,2022-11,2,Mon,21
22-Nov-2022,20221122,11,Nov,Q4,2022,2022-Q4,2022-Nov,2022-11,3,Tue,22
23-Nov-2022,20221123,11,Nov,Q4,2022,2022-Q4,2022-Nov,2022-11,4,Wed,23
24-Nov-2022,20221124,11,Nov,Q4,2022,2022-Q4,2022-Nov,2022-11,5,Thu,24
25-Nov-2022,20221125,11,Nov,Q4,2022,2022-Q4,2022-Nov,2022-11,6,Fri,25
26-Nov-2022,20221126,11,Nov,Q4,2022,2022-Q4,2022-Nov,2022-11,7,Sat,26
27-Nov-2022,20221127,11,Nov,Q4,2022,2022-Q4,2022-Nov,2022-11,1,Sun,27
28-Nov-2022,20221128,11,Nov,Q4,2022,2022-Q4,2022-Nov,2022-11,2,Mon,28
29-Nov-2022,20221129,11,Nov,Q4,2022,2022-Q4,2022-Nov,2022-11,3,Tue,29
30-Nov-2022,20221130,11,Nov,Q4,2022,2022-Q4,2022-Nov,2022-11,4,Wed,30
01-Dec-2022,20221201,12,Dec,Q4,2022,2022-Q4,2022-Dec,2022-12,5,Thu,1
02-Dec-2022,20221202,12,Dec,Q4,2022,2022-Q4,2022-Dec,2022-12,6,Fri,2
03-Dec-2022,20221203,12,Dec,Q4,2022,2022-Q4,2022-Dec,2022-12,7,Sat,3
04-Dec-2022,20221204,12,Dec,Q4,2022,2022-Q4,2022-Dec,2022-12,1,Sun,4
05-Dec-2022,20221205,12,Dec,Q4,2022,2022-Q4,2022-Dec,2022-12,2,Mon,5
06-Dec-2022,20221206,12,Dec,Q4,2022,2022-Q4,2022-Dec,2022-12,3,Tue,6
07-Dec-2022,20221207,12,Dec,Q4,2022,2022-Q4,2022-Dec,2022-12,4,Wed,7
08-Dec-2022,20221208,12,Dec,Q4,2022,2022-Q4,2022-Dec,2022-12,5,Thu,8
09-Dec-2022,20221209,12,Dec,Q4,2022,2022-Q4,2022-Dec,2022-12,6,Fri,9
10-Dec-2022,20221210,12,Dec,Q4,2022,2022-Q4,2022-Dec,2022-12,7,Sat,10
11-Dec-2022,20221211,12,Dec,Q4,2022,2022-Q4,2022-Dec,2022-12,1,Sun,11
12-Dec-2022,20221212,12,Dec,Q4,2022,2022-Q4,2022-Dec,2022-12,2,Mon,12
13-Dec-2022,20221213,12,Dec,Q4,2022,2022-Q4,2022-Dec,2022-12,3,Tue,13
14-Dec-2022,20221214,12,Dec,Q4,2022,2022-Q4,2022-Dec,2022-12,4,Wed,14
15-Dec-2022,20221215,12,Dec,Q4,2022,2022-Q4,2022-Dec,2022-12,5,Thu,15
16-Dec-2022,20221216,12,Dec,Q4,2022,2022-Q4,2022-Dec,2022-12,6,Fri,16
17-Dec-2022,20221217,12,Dec,Q4,2022,2022-Q4,2022-Dec,2022-12,7,Sat,17
18-Dec-2022,20221218,12,Dec,Q4,2022,2022-Q4,2022-Dec,2022-12,1,Sun,18
19-Dec-2022,20221219,12,Dec,Q4,2022,2022-Q4,2022-Dec,2022-12,2,Mon,19
20-Dec-2022,20221220,12,Dec,Q4,2022,2022-Q4,2022-Dec,2022-12,3,Tue,20
21-Dec-2022,20221221,12,Dec,Q4,2022,2022-Q4,2022-Dec,2022-12,4,Wed,21
22-Dec-2022,20221222,12,Dec,Q4,2022,2022-Q4,2022-Dec,2022-12,5,Thu,22
23-Dec-2022,20221223,12,Dec,Q4,2022,2022-Q4,2022-Dec,2022-12,6,Fri,23
24-Dec-2022,20221224,12,Dec,Q4,2022,2022-Q4,2022-Dec,2022-12,7,Sat,24
25-Dec-2022,20221225,12,Dec,Q4,2022,2022-Q4,2022-Dec,2022-12,1,Sun,25
26-Dec-2022,20221226,12,Dec,Q4,2022,2022-Q4,2022-Dec,2022-12,2,Mon,26
27-Dec-2022,20221227,12,Dec,Q4,2022,2022-Q4,2022-Dec,2022-12,3,Tue,27
28-Dec-2022,20221228,12,Dec,Q4,2022,2022-Q4,2022-Dec,2022-12,4,Wed,28
29-Dec-2022,20221229,12,Dec,Q4,2022,2022-Q4,2022-Dec,2022-12,5,Thu,29
30-Dec-2022,20221230,12,Dec,Q4,2022,2022-Q4,2022-Dec,2022-12,6,Fri,30
31-Dec-2022,20221231,12,Dec,Q4,2022,2022-Q4,2022-Dec,2022-12,7,Sat,31
